1000 332643
305 743 100
837 315 26
917 933 5
582 106 49
860 938 8
944 26 48
631 193 45
217 797 60
18 835 50
133 939 56
729 957 71
491 88 95
616 457 13
508 319 81
697 628 36
593 580 14
369 210 43
986 336 55
679 473 42
519 562 13
303 565 50
112 584 56
578 340 27
60 569 89
501 780 84
719 20 13
992 554 92
348 749 60
1 652 90
418 926 53
204 583 12
309 722 90
782 868 76
983 785 40
929 363 21
233 127 61
199 735 97
52 358 39
643 694 9
540 14 21
807 776 5
906 934 6
797 457 26
730 8 53
221 888 3
785 504 14
822 282 21
543 934 92
221 733 51
264 649 94
36 204 13
147 155 27
449 474 2
151 748 90
692 753 35
145 438 100
22 390 81
947 22 57
280 181 63
276 411 51
986 755 80
333 148 12
79 529 9
894 866 49
91 485 34
992 840 47
260 216 87
61 936 15
11 76 35
421 765 19
749 2 39
179 801 57
863 950 46
44 467 17
260 323 8
353 480 24
486 573 25
178 110 51
419 775 63
408 638 2
174 354 28
138 569 57
840 196 87
966 558 81
938 684 1
545 999 28
761 740 67
360 490 44
640 528 26
738 826 47
169 86 92
241 327 6
495 958 44
986 76 66
601 327 59
55 436 39
220 429 40
369 395 68
435 411 9
877 585 56
181 283 65
311 169 20
216 434 57
705 986 11
990 387 53
191 352 33
330 664 59
363 739 62
864 276 39
194 173 60
292 350 75
376 390 94
418 348 46
331 115 16
318 575 77
906 920 68
679 855 34
922 303 53
581 304 88
317 755 7
559 239 27
655 188 100
743 951 43
328 548 36
793 672 51
894 684 38
21 735 52
277 605 68
62 976 53
9 119 3
874 885 88
461 582 32
944 393 13
14 960 20
176 514 68
612 133 63
40 323 47
326 217 30
907 405 86
93 605 68
983 729 9
415 328 14
645 356 100
995 883 55
716 384 85
600 683 98
465 72 93
469 284 88
524 863 23
398 839 21
740 58 66
924 787 79
271 182 76
152 167 96
142 878 36
108 31 90
23 167 82
291 935 64
991 858 52
412 985 48
123 963 98
610 951 28
253 619 61
954 244 62
73 90 53
15 356 16
514 533 62
478 653 17
625 441 11
630 313 100
874 141 40
666 955 89
358 760 98
140 677 20
955 781 2
509 929 61
400 416 61
620 766 29
230 947 9
475 422 100
388 272 38
922 923 52
235 230 48
489 655 71
628 458 50
694 679 90
105 350 47
33 362 64
979 93 68
231 929 33
123 871 60
463 460 35
352 17 5
97 760 3
935 874 98
271 725 96
171 369 22
4 322 14
480 88 51
741 608 34
918 993 70
771 901 27
780 820 31
287 183 35
322 413 11
310 95 27
993 812 99
338 419 12
746 27 59
309 208 71
857 628 15
630 787 69
52 678 96
505 407 84
508 847 98
752 514 91
427 158 52
408 9 92
213 411 40
148 683 57
705 728 92
405 342 13
382 736 96
180 809 97
137 118 52
218 661 96
597 308 97
552 800 87
995 52 12
115 567 61
568 863 42
643 72 60
793 216 90
736 889 94
965 254 77
383 784 15
478 332 40
183 650 10
659 686 44
806 743 13
261 523 78
228 492 89
509 839 17
757 661 82
223 340 88
814 535 54
710 34 13
413 562 39
30 191 90
752 777 25
142 521 72
280 286 99
438 930 57
281 946 26
834 242 55
942 301 15
307 327 91
360 307 99
867 959 36
466 734 22
461 430 82
231 694 98
998 333 44
13 746 5
599 865 1
555 512 7
649 159 48
94 911 96
79 825 4
125 2 37
557 743 28
252 863 43
879 596 91
376 679 27
944 280 57
121 715 85
58 336 52
471 39 44
650 595 33
180 817 51
802 183 13
419 698 84
264 212 33
890 53 67
5 40 28
79 960 2
830 808 9
808 909 4
120 320 88
144 301 83
45 38 1
825 437 75
268 466 42
460 666 8
220 15 93
408 353 84
916 217 87
317 582 52
948 84 7
857 306 31
56 207 21
314 427 97
956 586 57
394 336 77
3 986 9
51 388 6
52 964 29
8 934 72
648 52 50
760 467 49
998 301 69
960 172 79
523 13 100
269 505 75
783 593 20
413 46 40
155 438 24
707 654 77
235 951 43
216 490 83
798 667 65
581 528 86
711 661 43
128 704 2
804 725 74
166 425 83
576 745 35
726 506 81
813 835 30
573 56 47
553 103 42
220 851 68
198 180 41
748 713 69
619 44 7
770 733 45
109 162 68
570 64 56
86 934 84
470 259 51
726 38 95
579 919 14
989 117 45
151 735 100
430 58 31
537 417 68
46 130 77
669 516 28
708 168 47
129 607 26
159 875 89
184 603 14
503 110 77
661 608 22
244 145 5
587 619 13
834 852 27
849 757 88
373 630 73
659 506 92
460 691 64
668 761 42
397 518 88
977 65 7
276 354 73
926 920 2
375 232 59
385 964 90
201 136 84
545 822 65
770 50 5
70 879 31
279 416 59
869 368 38
723 127 67
83 789 65
13 381 71
211 847 100
210 933 85
935 307 36
451 562 51
862 447 89
917 959 82
821 978 21
513 517 61
441 616 9
585 596 73
726 522 54
594 481 72
250 380 95
824 611 5
501 755 45
822 462 88
393 390 78
220 556 43
374 701 63
855 703 92
588 884 39
722 716 4
787 815 1
171 110 93
819 579 55
851 324 94
516 774 92
736 487 97
923 512 54
629 454 8
385 643 90
613 31 50
905 46 27
263 645 58
854 152 27
565 56 49
381 82 35
593 841 35
691 276 42
262 707 7
96 932 97
778 836 98
942 962 90
543 817 15
764 809 98
644 228 35
135 537 37
240 527 7
990 59 59
586 725 78
327 477 68
162 693 52
859 473 5
250 586 35
45 99 68
367 619 96
861 170 65
415 280 70
637 258 66
356 951 6
520 92 24
102 183 67
854 798 87
475 582 34
189 707 6
456 446 45
183 702 50
677 246 77
770 53 51
256 866 15
774 861 66
268 500 61
884 297 99
419 316 47
623 734 44
710 712 54
490 903 83
269 940 92
93 762 95
788 739 47
528 75 9
43 693 81
415 596 16
642 161 7
957 587 14
963 822 52
161 964 1
417 80 68
570 288 31
944 850 13
780 777 92
544 20 91
600 736 51
778 270 93
532 887 60
721 381 91
612 153 26
155 77 83
909 993 57
207 415 71
281 138 46
892 665 43
290 849 46
757 925 55
594 755 11
815 903 78
355 851 85
98 522 26
482 908 90
679 416 44
794 176 74
592 301 74
699 627 4
730 832 4
546 814 5
811 927 86
488 206 25
415 869 6
627 454 70
149 499 30
487 168 16
427 887 2
669 822 15
16 394 57
167 448 73
165 510 93
304 525 17
317 601 83
49 357 30
682 540 14
204 350 7
585 137 67
670 734 63
820 736 62
819 67 37
767 705 91
453 157 5
291 892 78
641 779 69
983 691 91
32 291 98
486 75 34
92 88 64
798 121 95
562 30 36
780 275 99
388 368 95
607 683 13
199 646 3
540 715 61
881 588 61
471 992 32
768 447 38
99 449 79
685 213 30
999 941 35
561 393 6
372 388 32
694 395 51
241 29 8
513 674 73
290 961 44
33 831 13
212 230 8
373 485 6
809 931 49
637 161 79
764 909 35
971 276 61
499 588 39
858 132 83
571 71 72
342 952 15
39 843 18
813 614 80
916 700 75
130 896 5
277 113 50
715 85 24
237 625 44
654 751 62
261 316 46
430 155 97
219 449 8
209 360 91
230 766 43
191 859 2
177 720 12
834 261 82
842 979 97
881 892 60
539 414 41
224 573 83
479 766 67
848 10 91
199 75 75
123 923 92
929 296 27
292 85 48
330 932 10
837 275 95
987 764 49
980 626 96
351 841 83
521 175 22
733 802 9
498 726 31
812 177 13
839 862 39
305 813 77
88 65 10
911 765 42
729 294 38
870 579 61
54 95 86
278 573 73
37 168 64
894 729 10
400 579 3
555 529 43
679 753 82
19 609 86
519 781 58
101 831 91
914 970 47
380 785 41
811 995 88
539 709 32
35 180 88
159 921 45
691 564 44
308 178 20
650 46 2
311 113 8
891 319 3
66 279 26
30 835 14
341 876 83
840 939 39
668 45 5
212 476 97
35 189 20
185 249 17
138 634 20
684 717 86
660 693 85
452 60 33
946 261 8
216 275 17
144 598 12
819 945 53
345 731 89
162 882 14
652 391 47
875 746 24
509 916 4
450 556 59
142 261 64
816 428 1
711 30 30
673 949 99
71 458 70
600 121 12
830 484 98
676 75 16
514 965 64
505 889 34
550 787 90
208 874 72
249 246 91
313 338 74
110 203 59
118 461 53
832 60 71
625 735 51
97 966 70
804 329 50
962 421 43
838 733 12
820 151 40
888 108 94
816 242 81
997 297 35
310 905 14
73 514 28
96 124 33
256 846 74
958 826 42
156 143 33
898 246 70
323 387 62
125 203 91
825 512 32
637 761 55
421 130 26
51 886 43
400 627 12
745 782 89
685 995 91
111 411 70
611 207 71
663 196 82
810 999 70
728 776 40
456 734 93
932 103 42
733 865 6
968 171 68
979 951 11
92 336 58
566 48 17
864 271 37
599 511 87
321 991 81
145 16 25
22 544 21
663 783 42
371 522 63
340 630 49
3 988 41
934 592 43
97 449 53
287 715 82
529 352 37
831 434 55
342 880 92
911 953 36
705 890 11
689 141 81
888 87 51
704 697 82
386 905 80
131 310 55
419 50 75
223 638 1
821 582 31
496 91 14
491 704 89
160 179 58
460 39 10
31 249 64
702 554 27
657 919 31
107 656 27
970 841 56
896 35 100
59 433 81
391 453 88
408 563 44
865 510 26
257 447 55
282 6 95
890 867 67
714 752 27
560 385 6
88 208 57
343 208 97
477 675 72
161 419 34
647 684 63
628 443 89
386 632 48
108 554 18
846 108 91
873 111 35
659 971 22
50 808 20
956 399 58
136 912 89
956 679 95
421 121 28
67 267 80
9 741 91
721 411 95
958 415 98
363 980 26
581 74 68
270 624 40
101 690 54
757 649 4
605 143 48
378 996 58
14 158 13
98 956 55
154 288 65
115 491 63
414 293 97
122 918 16
281 447 4
115 459 15
993 965 26
185 605 29
346 14 26
882 41 71
137 908 58
837 690 78
852 841 40
765 724 5
982 487 79
131 532 54
895 81 81
36 948 91
53 258 3
728 315 33
447 764 98
273 912 55
470 657 89
116 802 77
226 256 88
667 611 82
750 573 8
857 636 100
725 752 59
90 562 22
397 178 77
729 482 29
856 894 63
860 531 99
301 557 94
734 110 4
748 494 5
158 300 59
200 755 13
523 631 100
685 692 31
327 790 6
909 20 49
873 594 63
209 156 44
942 581 53
567 757 93
885 769 25
275 336 75
499 102 14
826 940 32
325 67 6
310 503 72
130 684 21
283 590 86
18 72 55
898 281 90
259 952 62
643 284 59
87 663 5
581 376 56
895 37 50
584 332 5
96 806 80
129 425 82
36 156 9
1000 452 98
415 221 10
413 200 58
457 402 81
98 673 7
881 55 19
162 402 33
157 387 18
315 965 83
429 127 38
691 77 84
905 337 27
146 366 34
141 587 23
960 410 38
942 599 57
625 954 95
118 135 49
296 307 40
681 715 31
441 16 57
481 313 11
595 968 11
26 68 16
297 34 19
989 173 41
216 692 58
308 930 45
27 943 9
252 700 76
345 509 50
158 331 47
370 53 79
194 246 15
176 49 77
759 625 90
60 915 40
973 209 43
637 140 3
248 125 89
856 739 12
167 301 3
38 966 64
403 510 38
308 846 85
871 749 33
466 938 23
953 547 34
190 609 16
174 68 100
83 907 31
881 209 74
429 197 69
262 898 66
63 8 73
588 723 8
204 756 83
69 122 94
171 326 10
629 493 24
386 831 53
944 906 95
628 317 11
198 156 63
393 100 7
827 309 96
106 59 15
837 252 10
648 588 34
957 792 100
546 877 29
700 903 98
424 787 80
201 392 11
599 133 88
304 846 56
800 632 70
520 181 75
301 934 31
441 646 59
381 380 75
26 373 61
747 523 73
775 482 21
138 415 54
308 583 63
195 14 34
694 824 95
511 606 57
668 874 55
121 468 40
151 897 11
57 704 74
944 418 90
205 902 90
72 833 44
71 671 91
862 822 40
510 788 7
230 177 25
892 955 30
125 313 1
404 363 83
198 845 22
718 425 54
800 884 88
313 221 75
867 950 99
50 378 98
251 28 48
812 408 51
128 357 8
857 48 16
398 765 38
323 943 97
71 105 42
212 388 97
152 227 63
132 974 76
706 863 4
15 435 84
374 385 55
990 466 23
846 220 13
693 54 32
361 984 80
962 533 5
456 585 7
656 439 52
694 310 22
417 503 11
615 322 66
75 961 18
839 648 90
649 416 77
768 644 30
879 672 84
720 917 39
425 91 17
344 338 20
990 95 68
452 913 84
453 973 65
875 228 47
871 737 38
718 466 13
583 404 12
668 84 47
15 406 25
628 259 13
196 683 93
989 780 87
32 887 39
591 219 96
679 890 84
77 337 72
945 213 30
222 354 63
237 683 30
329 285 54
553 162 8
664 423 52
710 24 8
971 933 10
777 603 97
225 176 4
676 753 48
103 119 7
862 925 64
484 64 72
434 730 24
932 254 35
616 379 48
471 182 4
786 521 15
463 501 66
403 90 67
702 368 28
4 813 58
946 629 77
399 43 62
86 155 14
656 643 48
547 636 97
821 295 3
842 925 53
24 946 51
217 387 42
665 985 16
971 265 59
12 551 28
257 235 47
766 28 100
792 159 12
841 332 90
431 268 41
619 157 40
614 630 7
48 82 82
463 619 41
680 795 32
377 719 68
592 118 30
475 326 91
205 578 99
665 184 52
857 64 56
142 534 84
352 463 61
73 953 61
189 406 74
486 322 16
560 758 29
849 830 1
500 760 45
489 115 12
75 142 25
284 874 58
907 118 100
749 632 56
569 254 62
196 308 85
929 164 55
987 767 94
675 536 60
202 673 28
847 950 36
278 237 63
715 771 2
578 926 42
90 374 85
141 579 18
625 383 66
195 8 13
544 307 60
280 222 22
487 504 85
213 546 31
356 949 92
894 843 90
795 677 66
60 202 55
783 932 25
604 869 36
399 418 62
242 473 71
36 983 93
41 851 59
886 553 43
953 54 35
958 440 98
334 690 6
61 112 14
494 517 92
873 309 83
899 331 85
947 771 39
945 1 87
475 930 87
869 306 44
191 929 64
130 59 58
743 283 32
323 220 88
117 420 55
766 470 28
901 510 65
447 610 42
556 809 20
63 641 18
504 109 48
81 15 62
687 304 84
267 616 30
61 210 15
599 251 48
502 557 71
275 864 92
619 683 70
632 579 27
961 180 14
277 805 99
453 846 97
600 118 63
873 963 9
564 137 53
976 823 89
309 318 62
131 200 79
515 915 73
490 892 42
463 296 19
937 387 88
857 818 2
57 211 39
535 920 50
183 255 43
358 797 14
500 514 94
253 654 96
839 665 15
476 185 28
969 460 94
885 86 42
409 923 48
970 502 29
435 148 59
20 408 62
803 762 90
602 78 87
799 322 42
283 628 26
913 466 42
507 379 52
802 131 71
894 368 20
810 851 5
978 420 44
122 526 11
973 49 88
438 756 71
178 204 5
623 385 10
921 43 93
783 813 5
115 135 83
773 291 66
163 454 36
563 835 74
670 297 85
424 939 3
934 869 31
804 924 39
215 133 54
667 502 52
540 597 5
701 930 70
956 32 22
398 94 74
622 776 44
745 580 91
723 160 56
642 214 72
652 196 43
18 368 63
585 148 5
548 811 94
172 732 69
66 412 77
348 345 36
883 333 27
855 274 28
801 907 30
283 918 57
999 356 99
367 703 78
76 604 96
324 677 68
351 902 46
396 471 27
447 53 20
772 335 30
397 877 39
989 517 21
31 471 98
524 770 63
618 254 21
60 167 48
15 946 26
974 338 28
729 629 92
697 551 6
716 433 37
568 457 44
722 876 36
809 135 82
823 393 33
217 413 2
988 27 74
439 782 90
543 642 6
351 733 41
767 370 48
96 21 96
472 303 6
385 47 8
373 522 93
364 519 90
509 922 32
153 601 22
747 618 5
839 442 21
365 384 13
802 921 6
960 669 27
591 704 76
773 292 79
807 628 12
426 505 45
648 825 98
386 663 80
725 304 95
793 876 48
875 856 38
217 276 72
287 55 59
337 824 42
948 632 3
989 449 16
520 616 91
801 558 73
322 978 95
436 753 83
558 403 100
842 87 26
130 460 26
655 663 93
770 730 30
381 805 15
356 641 32
356 44 34
269 838 100
629 873 89
999 728 85
706 185 53
28 989 43
773 638 63
639 675 1
64 560 95
797 246 28
590 395 4
467 430 55
722 644 40
274 879 7
745 255 23
101 105 50
66 753 45
699 628 8
101 246 82
187 587 19
87 718 39
913 35 20
276 776 33
963 420 23
285 789 84
830 249 25
95 257 41
122 270 73
161 981 40
664 859 75
900 603 42
916 48 37
71 575 8
924 434 83
520 64 37
103 639 28
753 580 71
968 926 75
814 277 18
794 755 80
790 79 65
313 285 44
276 848 30
587 146 51
133 566 50
148 841 4
885 163 65
102 629 35
165 900 3
305 748 51
352 185 100
249 116 9
59 625 36
594 889 49
323 413 43
627 344 36
78 275 98
105 56 3
508 99 45
140 108 74
266 741 59
144 206 27
173 767 93
424 527 41
880 133 1
699 879 6
738 483 33
789 98 8
47 116 81
616 32 84
545 852 49
803 234 20
242 685 34
31 69 11
302 564 27
979 194 91
445 1000 21
949 92 53
514 626 37
16 135 81
293 185 83
667 148 34
935 654 57
929 105 45
146 144 53
21 742 34
681 858 54
880 537 72
572 733 88
405 727 87
331 108 52
420 240 84
679 974 71
758 52 46
229 387 48
576 93 8
162 300 37
838 254 65
917 3 2
436 848 9
65 689 87
644 778 33
128 639 13
467 984 59
425 620 9
966 18 30
748 103 73
822 527 3
139 362 95
200 283 62
260 807 29
96 590 79
816 647 48
6 622 37
880 809 39
468 435 99
912 95 83
315 883 30
239 54 53
547 129 24
871 637 12
496 226 63
914 279 26
939 253 30
845 245 46
608 710 58
366 897 53
434 705 74
346 950 81
991 55 88
149 247 50
128 231 44
852 511 96
882 396 15
818 394 36
331 860 7
142 51 46
321 690 15
8 490 96
804 910 90
166 631 34
296 813 31
158 504 77
647 708 12
138 713 32
734 25 78
585 795 84
481 216 42
71 532 82
492 796 73
245 104 94
627 259 21
542 670 24
727 203 32
193 351 8
955 134 70
828 11 36
409 534 81
807 840 3
994 712 80
310 874 3
408 26 66
342 972 35
233 217 77
767 134 45
121 787 67
356 390 19
285 250 50
94 872 44
255 595 83
179 210 54
498 991 10
328 8 33
445 43 59
246 558 88
348 419 35
166 43 7
427 564 40
632 45 99
616 254 83
779 631 33
846 672 84
154 659 5
362 77 86
94 338 86
143 403 78
910 705 81
633 854 60
263 138 96
293 537 51
485 417 2
301 247 3
761 558 87
453 380 12
106 669 40
889 826 35
204 401 40
863 588 31
66 890 33
868 991 65
332 7 14
940 513 14
881 386 44
34 406 10
427 849 84
76 89 24
945 446 50
169 951 4
303 419 30
364 682 61
225 586 33
774 825 57
528 301 70
747 892 54
880 786 74
85 819 100
250 479 55
941 806 25
701 874 38
568 986 70
450 975 62
384 722 46
76 490 14
727 728 65
543 525 28
387 959 93
959 824 77
774 997 31
528 21 28
287 674 9
551 64 92
470 318 46
341 573 41
149 272 20
374 358 60
394 462 63
900 917 96
439 412 62
67 684 91
891 597 100
498 604 44
290 953 31
592 614 25
173 228 70
938 475 27
760 988 95
211 322 42
448 873 36
990 121 59
196 320 72
344 644 57
708 6 33
752 997 94
974 262 24
976 879 55
532 825 88
717 43 87
710 336 39
88 792 87
524 311 12
391 454 37
932 465 77
320 972 67
517 290 35
308 701 89
974 812 60
606 970 77
686 268 13
711 633 95
171 23 31
783 619 7
45 767 9
106 402 74
164 299 3
18 676 19
731 796 94
421 610 11
697 882 88
704 678 83
71 324 72
823 10 42
985 781 84
692 885 74
713 733 87
479 154 48
595 208 36
228 236 49
391 669 27
438 12 51
65 299 60
177 545 25
430 516 26
949 568 39
868 590 37
200 699 13
78 889 90
645 603 97
306 129 59
326 370 20
64 508 39
168 937 43
300 191 89
522 807 94
580 899 20
459 674 20
108 590 96
169 458 48
444 780 58
493 225 71
43 709 99
571 267 77
741 254 34
672 416 95
335 441 17
862 407 8
564 44 24
233 136 16
867 676 15
748 771 40
734 711 13
183 309 41
625 852 5
558 511 20
640 95 27
813 479 14
890 101 79
189 953 51
845 422 33
677 587 74
278 795 1
488 346 91
174 97 1
595 689 11
246 519 3
135 813 24
813 692 1
106 263 82
478 996 76
43 523 76
362 905 2
373 875 33
1000 430 46
272 996 62
567 213 96
149 782 58
891 359 51
49 848 67
736 71 91
748 460 99
242 551 59
982 315 4
619 822 84
11 481 53
201 183 54
252 109 7
462 701 88
661 678 55
930 400 94
273 361 30
766 590 58
800 202 32
981 118 45
434 542 86
763 120 48
515 796 83
29 596 45
107 129 100
322 551 60
826 237 15
631 2 97
979 827 97
707 575 5
163 387 87
557 803 97
930 438 77
385 788 60
91 489 21
929 581 22
552 754 32
33 841 25
666 474 96
765 140 78
92 406 68
75 35 3
878 493 10
854 383 63
93 329 86
172 34 24
168 698 64
184 374 11
448 640 92
300 227 95
936 683 38
332 117 29
895 786 40
820 773 96
46 63 92
766 312 24
570 334 68
319 6 41
656 41 76
610 253 20
405 782 73
978 505 67
714 734 31
599 439 86
326 604 94
471 455 73
942 707 2
268 693 73
537 411 10
396 999 2
680 709 79
246 352 8
810 536 82
457 123 65
397 819 58
691 786 19
807 278 14
391 177 93
785 359 99
520 576 44
767 49 98
844 227 83
523 403 53
566 438 11
643 594 1
940 827 76
207 286 96
19 386 39
120 969 6
666 750 25
703 422 88
781 991 81
302 440 48
724 68 73
445 856 11
424 799 39
304 323 68
45 18 38
528 938 78
240 101 13
480 741 57
956 501 40
266 979 80
402 582 79
950 430 96
547 355 20
179 593 42
389 458 3
885 552 10
146 327 79
181 849 55
14 684 95
522 241 84
666 672 57
549 44 96
288 891 24
562 434 18
623 87 9
273 549 1
553 971 62
88 997 67
949 892 54
83 696 12
321 325 83
504 933 9
916 948 91
729 940 34
742 398 59
163 351 97
950 137 85
800 530 12
18 215 26
575 598 86
69 558 30
900 462 7
941 418 97
794 299 35
739 366 51
741 394 9
567 205 31
859 467 7
618 440 3
185 683 96
878 302 88
997 467 30
602 264 3
121 540 20
389 121 12
193 702 86
929 141 94
810 175 97
125 721 73
615 983 8
381 523 33
817 547 32
188 802 64
801 977 40
318 565 64
979 672 20
363 297 14
948 323 47
311 689 81
63 61 77
718 952 64
20 368 97
540 559 90
450 75 36
780 705 25
634 716 44
86 743 30
990 203 25
294 189 91
989 147 40
457 511 96
559 722 70
348 264 29
283 348 56
136 606 60
515 790 9
874 604 78
979 386 37
527 400 75
908 586 14
433 976 1
120 802 3
590 567 14
564 388 31
66 572 58
795 280 50
406 922 1
373 270 22
893 987 77
182 427 67
716 212 41
19 993 9
439 21 10
545 321 8
43 716 12
639 590 84
449 366 63
428 293 65
191 556 45
403 239 54
669 247 34
159 548 73
901 185 75
692 139 86
372 360 32
553 351 49
71 615 47
680 623 75
74 472 68
819 922 76
507 901 66
772 456 71
58 707 5
688 827 69
932 124 66
193 510 6
246 502 86
100 774 6
408 295 85
108 275 90
598 672 7
614 340 53
841 360 47
944 361 15
26 640 97
52 84 49
464 560 37
929 442 85
930 758 72
986 273 35
492 241 20
470 258 46
17 287 70
950 931 27
753 881 16
188 847 54
906 714 4
818 721 51
588 421 94
571 466 93
674 81 4
623 387 3
428 688 56
734 726 73
669 710 49
387 349 2
162 614 51
131 133 5
853 587 23
647 47 89
825 866 97
932 586 58
36 949 48
184 586 78
969 152 98
480 274 48
354 166 45
624 693 60
247 760 21
875 532 13
137 612 27
248 101 86
391 600 46
910 552 39
398 378 57
45 898 58
754 661 30
299 5 100
122 305 33
651 525 21
115 173 84
312 147 28
574 531 19
682 695 88
875 956 92
966 671 70
692 662 94
260 605 94
461 306 71
86 485 11
826 673 55
33 839 58
604 597 52
609 137 12
913 821 1
